gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,design,contrast,contrast_name,pct_cells_neoplastic,pct_cells_normal,pct_cells_smm_neoplastic,pct_cells_nbm_normal,patient_prevalence,recurrence_n_samples,recurrence_frac,recurrence_denom,recurrence_smm_n,recurrence_smm_denom,mgus_coverage_n,mgus_coverage_frac,mgus_coverage_denom,smm_coverage_n,smm_coverage_frac,smm_coverage_denom,mm_coverage_n,mm_coverage_frac,mm_coverage_denom,smmh_coverage_n,smmh_coverage_frac,smmh_coverage_denom,smml_coverage_n,smml_coverage_frac,smml_coverage_denom,mm_retained
CXorf58,0.8384422618569315,-0.7289898125270757,1.1503164483076578,-0.6337297998299193,0.5262571736452837,0.9358708540409835,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.002791236570465557,0.0026016573520909617,0.00391315324413027,0.002465694682675815,0.43478260869565216,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
KLHL15,2.9397446926527904,-0.0235704274587187,0.5546968741349805,-0.04249244688006489,0.9661061328303189,0.9952185660964978,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.015746787444701916,0.014260936596646753,0.020323150719515275,0.0137221269296741,0.8695652173913043,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,0,0.0,8,0,0.0,9,1,0.3333333333333333,3,True
EIF2S3,38.47938262802075,0.049338859795987525,0.3507288539119913,0.1406752231693152,0.8881265194669777,0.9941163592592341,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.2205603539077312,0.16939680092503373,0.23213834890179247,0.16434391080617497,1.0,5,0.45454545454545453,11,3,5,2,0.6666666666666666,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
ZFX,11.49106797735987,-0.12224134817353116,0.36118713931906243,-0.3384432469107009,0.7350291885491333,0.9742478709046091,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0663576995997472,0.06292156484871844,0.08773037111840444,0.06110634648370498,0.9565217391304348,3,0.2727272727272727,11,3,5,3,1.0,3,8,0.6666666666666666,12,5,0.625,8,6,0.6666666666666666,9,2,0.6666666666666666,3,True
PDK3,3.9831500889363727,-0.41434787262550554,0.49271420945409705,-0.8409497121761162,0.400376107083004,0.8919702537254729,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.021645249631346113,0.03208710734245519,0.02953799545569301,0.031839622641509434,0.9130434782608695,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
POLA1,1.664236064488516,-0.792649513136609,0.6586981629341284,-1.20335771031424,0.22883792547725246,0.8239644552784484,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.008795028439014115,0.007708614376565812,0.01047715223428427,0.00686106346483705,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ARX,3.331382815378504,-4.357598409597561,0.9692309405179246,-4.495934072501861,6.926519714348028e-06,0.0018007963007499357,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.001105961659995787,0.029292734630950088,0.0011360767482958849,0.028945111492281305,0.13043478260869565,1,0.09090909090909091,11,1,5,0,0.0,3,1,0.08333333333333333,12,0,0.0,8,1,0.1111111111111111,9,0,0.0,3,True
RP11-268G12.3,0.03533903328507305,-2.24914189022406,3.23884628891049,-0.694426869816241,0.48741454783237137,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.001000631978091426,0.0,0.00025246149962130775,0.0,0.17391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-268G12.1,0.391976399410221,-0.034682405619936685,1.5160767959598282,-0.0228764174165592,0.9817488516477477,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.009111017484727197,0.0,0.0037869224943196163,0.0,0.30434782608695654,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
MAGEB2,0.04928152835524709,-3.479245617576126,3.2912528041501368,-1.0571189223717297,0.2904573163122083,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0,0.001927153594141453,0.0,0.002036878216123499,0.0,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
CXorf21,19.673324599803063,-0.8203726065622231,0.42863346932308405,-1.9139256854062048,0.05562965192644367,0.568036163874564,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.11291341900147461,0.12237425322798227,0.13771774804342338,0.1203902229845626,0.9130434782608695,2,0.18181818181818182,11,2,5,2,0.6666666666666666,3,9,0.75,12,5,0.625,8,7,0.7777777777777778,9,2,0.6666666666666666,3,True
GK,2.4537291731759527,-0.6335192644605326,0.5329038432076417,-1.188805959152535,0.23451603251975084,0.826720777889339,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.018011375605645672,0.015128155714010407,0.02537238071194143,0.014472555746140653,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,1,0.125,8,1,0.1111111111111111,9,0,0.0,3,True
TAB3,2.2072211238094854,0.26793918196497274,0.6183566354468939,0.43330849319879916,0.6647906687588416,0.9629987776008944,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.020486623130398146,0.02216226633262671,0.024867457712698812,0.022620068610634647,0.8695652173913043,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,1,0.125,8,0,0.0,9,1,0.3333333333333333,3,True
DMD,0.014990205553123293,-2.494451187126872,3.255655027883026,-0.7661902645591037,0.4435631002464592,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0007373077733305245,0.0003854307188282906,0.001009845998485231,0.0004288164665523156,0.17391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
TMEM47,0.49229587372301326,-2.5907256152250775,3.219220426862819,-0.8047680095487529,0.4209535653903975,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.009005687802822836,0.00048178839853536327,0.011360767482958849,0.0,0.13043478260869565,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
CFAP47,0.05066890772031288,-2.8470162514984785,3.2423062813795878,-0.8780836862478905,0.37989830543829906,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0023172530018959344,0.00028907303912121797,0.0003786922494319616,0.00032161234991423673,0.13043478260869565,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
LANCL3,0.035566188649954755,-2.699225099275001,3.2643130176850246,-0.8268891753491302,0.40829987932687406,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0014219507057088687,9.635767970707265e-05,0.0022721534965917697,0.0,0.17391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
XK,3.316380449759613,-0.8645673473275136,0.7212421848458997,-1.1987198828535475,0.23063688415545636,0.8246175181645251,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.01653676005898462,0.01599537483137406,0.015778843726331735,0.015973413379073757,0.6956521739130435,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
CYBB,15.307926283060647,0.0979602562809931,0.4488738832187729,0.21823558897778214,0.8272455572928404,0.9858571597875598,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.12997682746998104,0.06282520716901137,0.15728351426407472,0.058426243567753,1.0,4,0.36363636363636365,11,2,5,3,1.0,3,9,0.75,12,4,0.5,8,7,0.7777777777777778,9,2,0.6666666666666666,3,False
DYNLT3,19.938858494769587,0.26825191085290456,0.30000626540433994,0.8941543620476133,0.37123930662178783,0.8852522524487673,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.12481567305666737,0.11794179996145693,0.1595556677606665,0.11856775300171526,1.0,6,0.5454545454545454,11,2,5,3,1.0,3,12,1.0,12,7,0.875,8,9,1.0,9,3,1.0,3,True
RPGR,4.796026722077496,0.22486639118851193,0.46690188564421176,0.4816137996064219,0.6300803213531666,0.9571440018844596,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.03070360227512113,0.02977452302948545,0.04102499368846251,0.029695540308747857,0.9130434782608695,1,0.09090909090909091,11,1,5,0,0.0,3,3,0.25,12,2,0.25,8,2,0.2222222222222222,9,1,0.3333333333333333,3,True
TSPAN7,3.3482335307475193,-1.6296507841697598,1.3412232424311765,-1.2150481236932364,0.22434773749169323,0.8196430983181527,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.04713503265220139,0.0031798034303333975,0.03357737944963393,0.0027873070325900515,0.6086956521739131,2,0.18181818181818182,11,1,5,1,0.3333333333333333,3,4,0.3333333333333333,12,4,0.5,8,4,0.4444444444444444,9,0,0.0,3,True
MID1IP1,3.8892583034087966,-1.2670617827750068,0.6932845162771623,-1.8276216373314462,0.06760635615167973,0.5985942960387945,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.04323783442174005,0.009924841009828484,0.050870992173693515,0.008361921097770154,0.6521739130434783,1,0.09090909090909091,11,1,5,0,0.0,3,4,0.3333333333333333,12,4,0.5,8,3,0.3333333333333333,9,1,0.3333333333333333,3,True
RP13-126P21.2,0.016539941673528877,-2.1885867507413432,3.2347873163914915,-0.6765782528116197,0.49867358102324044,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.00031598904571308195,0.0013490075158990172,0.0005049229992426155,0.0013936535162950257,0.043478260869565216,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
AC092198.1,0.16278756957277168,-3.4337533002128264,3.2363660119424247,-1.0609904094722378,0.28869425967650764,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0002106593638087213,0.0006745037579495086,0.0003786922494319616,0.0004288164665523156,0.043478260869565216,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
BCOR,4.475696774698308,-0.5341006339725393,0.4823899719038645,-1.1071968015101692,0.268208850127141,0.840979199591452,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.029966294501790603,0.01898246290229331,0.03900530169149205,0.016831046312178386,0.9130434782608695,0,0.0,11,0,5,0,0.0,3,2,0.16666666666666666,12,3,0.375,8,1,0.1111111111111111,9,1,0.3333333333333333,3,True
ATP6AP2,47.30277495949436,-0.41499638638236647,0.23901981187635987,-1.7362426282765033,0.0825209427661123,0.63548213861816,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.22977670107436277,0.2802081325881673,0.3024488765463267,0.27626500857632935,1.0,2,0.18181818181818182,11,1,5,3,1.0,3,12,1.0,12,7,0.875,8,9,1.0,9,3,1.0,3,True
CXorf38,4.919475754322533,-0.2480067813128608,0.5221864426340306,-0.4749391425442924,0.634830350958842,0.9579342393154635,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.03375816305034759,0.030738099826556176,0.04228730118656905,0.029695540308747857,0.8260869565217391,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,1,0.08333333333333333,12,4,0.5,8,0,0.0,9,1,0.3333333333333333,3,True
MED14,4.6609041466381465,0.22160477044834206,0.4980435205437747,0.44495061436877875,0.6563554439864674,0.9629987776008944,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.028439014114177374,0.025534785122374254,0.03319868720020197,0.024871355060034305,0.9130434782608695,2,0.18181818181818182,11,1,5,1,0.3333333333333333,3,2,0.16666666666666666,12,3,0.375,8,1,0.1111111111111111,9,1,0.3333333333333333,3,True
MED14OS,0.8594326438369086,0.3780056272519563,0.9350186019338707,0.404276050198508,0.6860097350864325,0.9670765093256865,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.010058984621866442,0.00982848333012141,0.00946730623579904,0.010291595197255575,0.6956521739130435,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
USP9X,8.888707327525289,0.4787964968354437,0.3716618017118023,1.2882585582650672,0.19765597384436961,0.7963797616814338,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.07504739835685696,0.06619772595875892,0.09025498611461752,0.0660377358490566,0.9565217391304348,6,0.5454545454545454,11,3,5,2,0.6666666666666666,3,12,1.0,12,7,0.875,8,9,1.0,9,3,1.0,3,True
DDX3X,66.00614363022329,-0.08367365717581662,0.27258126950154543,-0.30696774334064153,0.7588679247187992,0.9766144436096938,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.2737518432694333,0.3470803623048757,0.3401918707397122,0.34680531732418524,1.0,5,0.45454545454545453,11,2,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
CASK,1.9358630293807944,-0.3483101560900033,0.8509410721662375,-0.40932347430746463,0.6823022907767178,0.9670765093256865,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.010269643985675163,0.011370206205434573,0.01363292097955062,0.011256432246998285,0.6956521739130435,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
GPR82,1.4788592835021936,-0.6134329231880974,0.6614528418106017,-0.9274023549569174,0.3537176684054256,0.8813543137793431,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.01290288603328418,0.01271921372133359,0.014895228477657157,0.012435677530017153,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
MAOA,0.07292008074852868,-2.8999822801635564,3.2698023257309106,-0.886898347751133,0.3751336312979796,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0013692858647566884,9.635767970707265e-05,0.003281999495077001,0.0001072041166380789,0.043478260869565216,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
FUNDC1,10.48333650338278,-0.26595539283072733,0.36962008747347774,-0.719537173016364,0.47181000677419127,0.9239521713085793,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.06188118811881188,0.06966660242821353,0.06753345114869982,0.07000428816466553,0.9130434782608695,3,0.2727272727272727,11,2,5,2,0.6666666666666666,3,7,0.5833333333333334,12,5,0.625,8,5,0.5555555555555556,9,2,0.6666666666666666,3,True
KDM6A,6.524817009421818,-0.4327889382642509,0.48397274085634406,-0.89424238542541,0.37119221873828423,0.8852522524487673,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.02559511270275964,0.02698015031798034,0.03130522595304216,0.02519296740994854,0.8695652173913043,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,2,0.16666666666666666,12,2,0.25,8,1,0.1111111111111111,9,1,0.3333333333333333,3,True
MIR222HG,9.654771906335467,1.4670030645398162,0.501219656557232,2.9268665850344715,0.0034239572519351186,0.1476015741452844,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.11528333684432274,0.013393717479283099,0.14920474627619287,0.011578044596912522,0.7391304347826086,6,0.5454545454545454,11,3,5,1,0.3333333333333333,3,6,0.5,12,4,0.5,8,4,0.4444444444444444,9,2,0.6666666666666666,3,True
RP6-99M1.3,0.811661221160697,-0.4817756586578085,1.8055199342659458,-0.26683485987302585,0.7895963127515847,0.9826875383007059,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.009058352643775016,0.0005781460782424359,0.015905074476142388,0.0004288164665523156,0.4782608695652174,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP5-1158E12.3,0.014664480456977382,-2.4222170615781344,3.260898862253322,-0.7428065585279612,0.4575988041735035,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0006846429323783442,0.0,0.0012623074981065387,0.0,0.13043478260869565,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
KRBOX4,3.706184004869496,-0.4669766926685666,0.48847490477970634,-0.9559891165323323,0.339077733072791,0.8727082638102981,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.022277227722772276,0.019753324339949894,0.028780610956829083,0.01854631217838765,0.8260869565217391,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,1,0.125,8,1,0.1111111111111111,9,0,0.0,3,True
ZNF674,1.2403853823361457,-0.9869859985301164,0.769663027434189,-1.2823611935997665,0.19971597066177982,0.796807693012817,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.007004423846639983,0.006263249180959722,0.009214844736177733,0.006110634648370497,0.6521739130434783,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ZNF674-AS1,2.1300869640947435,0.3909373162606267,0.6841311477443616,0.5714362188442673,0.5677039835866318,0.9469934502547576,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.020065304402780704,0.011466563885141647,0.0243625347134562,0.011470840480274443,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,1,0.125,8,1,0.1111111111111111,9,0,0.0,3,True
CHST7,3.0021833783719227,0.1483155879134789,0.6065789117891223,0.24451161263753424,0.8068346092900931,0.9848290956814627,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.018854013060880557,0.01638080555020235,0.021080535218379198,0.016080617495711835,0.8695652173913043,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,1,0.08333333333333333,12,2,0.25,8,0,0.0,9,1,0.3333333333333333,3,True
SLC9A7,2.3616726459917636,0.022552322027477343,0.9473651875642589,0.023805310057318986,0.9810079044376735,0.9959651731684468,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.010901622077101327,0.008864906533050684,0.018177227972734158,0.008254716981132075,0.782608695652174,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP2,2.6616981764219734,-0.38286038591748073,0.7846878424422252,-0.4879142573763909,0.6256105753115976,0.9571440018844596,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.011164946281862228,0.010792060127192138,0.014137843978793235,0.009433962264150943,0.8260869565217391,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
LINC01545,0.026229430590519374,-1.8745223143864982,3.2189807440622586,-0.5823341186008172,0.5603416482430116,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.0005266484095218032,0.0014453651956060898,0.0005049229992426155,0.0016080617495711836,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
JADE3,0.5114338804818789,-0.33530640164675163,0.9456926712765923,-0.35456170046672864,0.722917972868846,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.004529176321887508,0.0035652341491616882,0.005175460742236809,0.003537735849056604,0.6521739130434783,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RGN,0.44661436298842216,-0.43904502671633855,1.1778346334601992,-0.37275608497478824,0.7093299900453226,,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.005582473140931114,0.0037579495085758334,0.004670537742994194,0.003966552315608919,0.43478260869565216,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
NDUFB11,298.2849026165964,0.05558120630330955,0.11363939573355288,0.4891015650384947,0.624769793516863,0.9571440018844596,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.8324204760901622,0.8218346502216226,0.8317344105023984,0.8298670668953688,1.0,6,0.5454545454545454,11,3,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
RBM10,8.555507498873677,0.5895305266575017,0.3878091189299416,1.5201564323297962,0.12847166428807563,0.7277390444327206,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.07957657467874447,0.048178839853536326,0.0979550618530674,0.04706260720411664,0.9130434782608695,6,0.5454545454545454,11,4,5,1,0.3333333333333333,3,10,0.8333333333333334,12,5,0.625,8,7,0.7777777777777778,9,3,1.0,3,False
UBA1,23.688344710150616,-0.28879152334096847,0.24093242800647852,-1.198641153166825,0.23066750899573296,0.8246175181645251,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.1199178428481146,0.11264212757756793,0.14440797778338804,0.10688250428816466,1.0,4,0.36363636363636365,11,2,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
CDK16,8.366455718944986,0.30698689395114853,0.41266995774730475,0.743904149521661,0.45693446482549327,0.9186516597912826,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.06035390773119865,0.05916361534014261,0.06664983590002524,0.05906946826758148,0.9130434782608695,4,0.36363636363636365,11,1,5,1,0.3333333333333333,3,7,0.5833333333333334,12,7,0.875,8,6,0.6666666666666666,9,1,0.3333333333333333,3,True
USP11,24.32318047306443,-0.5043634757641925,0.2518058064471005,-2.0029858837673364,0.045178803671936954,0.5249950068318474,~patient + status,"['status', 'neoplastic', 'normal']",C_paired,0.12170844744048873,0.11591828868760841,0.15829336026255997,0.1112778730703259,1.0,1,0.09090909090909091,11,0,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
