names,scores,logfoldchanges,pvals,pvals_adj
ZC3H10,1.6651441,1.8848975,0.0958840173965342,0.30754964278125085
ZNF530,1.6647985,1.2126296,0.09595297076119326,0.30772649643830924
ASB7,1.6644723,1.03007,0.09601808189747202,0.3078909787075143
ZNF385B,1.6639618,5.0741143,0.09612005971118467,0.308173613062792
KIAA1549,1.6632814,1.3632927,0.09625611692149123,0.30852100909373636
CPED1,1.6626126,2.1229403,0.09639002068972453,0.3089057454420482
RAP1GDS1,1.6610335,0.37159714,0.09670670548738472,0.3098760539951834
GBE1,1.6608168,0.4285824,0.09675023690587282,0.3099709474402338
GRAMD4,1.6598895,0.88970166,0.09693668792994566,0.31052363731679555
MTM1,1.6596735,0.8147284,0.09698015719504662,0.3106041825732836
SLC9A3R1,1.659626,0.19392206,0.09698972252490404,0.3106041825732836
TMEM62,1.659482,0.66579205,0.09701871297991371,0.3106523568432459
ZNF16,1.6586684,0.7643599,0.09718263924334071,0.31108780164802063
MRE11A,1.658479,0.508011,0.09722082374276823,0.31116531214580784
RBM27,1.6581075,0.55579454,0.09729577571161269,0.3113604615552801
WLS,1.6577338,4.7100306,0.0973712100376655,0.31155709828601114
KPNA4,1.6572341,0.25527936,0.09747215287584896,0.31183528598158344
NDC1,1.6562132,0.94914305,0.09767866211166064,0.31245107585997667
CRAT,1.6560519,0.4046098,0.0977113161181941,0.31251064674045625
VASH2,1.6559784,2.0968137,0.09772618824352057,0.3125133367908017
ZNF687,1.6555479,0.83472914,0.0978134161158808,0.3127473754161661
TCEA2,1.6541367,0.4423205,0.09809974966527217,0.313572865139869
PTBP3,1.6530855,0.31142968,0.0983134737754926,0.31421093433800357
PCBP4,1.652878,0.39283845,0.09835567693374259,0.3143007162618721
FBXO8,1.6526808,0.35570264,0.09839584197900396,0.3143839604645467
RHBDD3,1.6519781,0.36169577,0.09853901806768116,0.31475299391274814
ZNF92,1.6519752,0.6773139,0.09853960519703645,0.31475299391274814
TRIM73,1.651559,0.5837581,0.09862447475835034,0.3149789111403409
VAV3,1.64934,3.1199431,0.09907800026107948,0.316291285626347
HDHD2,1.6489857,0.24928872,0.09915055335146931,0.3164775400970588
TRIP12,1.6486697,0.28298238,0.09921532655224453,0.3166389122077866
ZNF197,1.648404,1.057031,0.09926979756854387,0.3167673640750971
TUBG2,1.6481088,0.69176334,0.0993303489051629,0.31691517850804946
SLC16A14,1.6478301,0.998841,0.09938753049300299,0.31705220089811736
RP11-474G23.3,1.6477228,2.1229403,0.09940955314453609,0.31707704098356754
C1RL,1.6475753,0.94901896,0.09943985912894228,0.3171282907186328
RP11-159H10.3,1.6472383,1.1152819,0.09950907309655069,0.3172594537015366
ITPR1,1.6472124,1.1580427,0.0995143988394374,0.3172594537015366
COQ10A,1.647167,0.77160144,0.09952371943665586,0.3172594537015366
PCBD2,1.6452382,0.24552622,0.099920711626584,0.31847939468501796
CFAP44,1.6451626,1.0923458,0.09993629691187796,0.31848349422210015
VPS18,1.6447794,1.3672396,0.1000152921537056,0.31868964265228683
ZNF138,1.6427642,0.52329224,0.10043172856310438,0.3199708039316298
ADHFE1,1.6418843,1.7956355,0.10061397113447729,0.32045974246792686
AC005076.5,1.6402262,0.85507303,0.10095814461088537,0.3214640107102573
ZBTB11,1.6397654,0.42401704,0.10105395623656296,0.3217230942334144
KCTD1,1.6395422,0.5688581,0.10110039102659463,0.32182492630203546
LINC01473,1.6392959,0.43479177,0.10115163880338938,0.32194204788052183
ENTPD5,1.6388726,1.0790778,0.1012397973871174,0.3221592066704453
CCNI,1.6388294,0.24324861,0.10124879660095706,0.3221592066704453
AAR2,1.638082,0.7000297,0.10140458388184609,0.3226066897337747
EBLN2,1.6380157,0.76859665,0.10141840082233604,0.3226066897337747
POP1,1.6375247,1.6527171,0.10152087316121433,0.3228865354733295
NARS2,1.6368998,0.3389175,0.10165141172472404,0.32325555301895753
SLC25A4,1.6365721,0.088693395,0.10171989256723753,0.32341688044972267
RDH11,1.6349536,0.24272655,0.10205877227865566,0.3244120215445266
PFKL,1.6344965,0.19145446,0.10215465933714067,0.3246704805102931
C9orf69,1.6336987,1.209733,0.1023221426108393,0.32515638213314646
GALNT7,1.6334877,0.86102337,0.10236646847013874,0.32525083484099854
RP5-908M14.9,1.6327807,0.6629002,0.10251513960027978,0.3256517149849443
DCAF16,1.6327267,0.24316607,0.10252650137728368,0.3256517149849443
RP11-407N17.5,1.6326791,0.5732869,0.10253650056972183,0.3256517149849443
ABCC10,1.6323112,0.9098047,0.10261394481919892,0.3258512108580008
GEMIN4,1.6312305,1.2820338,0.10284169693374294,0.32652788536069227
GCNT1,1.6295774,3.0061853,0.10319085489469534,0.3275430969174219
CTNNBL1,1.6286212,0.27530953,0.10339323671751136,0.32813872348377465
POLH,1.6285232,1.3672396,0.10341398036560513,0.32815779807424467
IFITM10,1.624173,1.0790778,0.10433889040120004,0.33090418708613534
GTF3C2,1.6237965,0.40303397,0.10441925929623995,0.3310647917872103
PAIP1,1.6235912,0.1694371,0.10446307565685002,0.3311565733141219
MAP4K2,1.6231319,0.43854377,0.10456121573826772,0.33142051489091173
FRMD4B,1.6217495,3.0040414,0.10485700068567609,0.33231075359591117
TRIB2,1.6215767,0.594393,0.10489402046346483,0.3323807821571706
BCAS1,1.6213067,1.4013861,0.1049518846367056,0.3324695386877178
RASSF1-AS1,1.6206075,0.74978274,0.10510183202169018,0.332897199177916
ANKZF1,1.6198097,0.22324291,0.1052731433936088,0.33337390380315224
PUDP,1.6197673,0.5790266,0.10528227177979495,0.33337390380315224
FURIN,1.6195347,0.5482031,0.1053322569590809,0.3334847703268812
SPG7,1.6188033,0.21183932,0.10548960867183231,0.33393548236892
C1orf53,1.6172379,0.42755604,0.10582693064335219,0.3349556950716759
PAG1,1.6170622,0.49750155,0.10586484348770049,0.33502808454128347
ATRNL1,1.615286,7.1094456,0.1062487725727563,0.33609983120480064
CDKN2D,1.6145307,1.1505263,0.10641235828318375,0.33645331624415425
FUBP3,1.6144911,0.2860443,0.10642094073272872,0.33645331624415425
MTR,1.6142845,0.34192514,0.10646573441786268,0.3365471618917195
IRF2BP1,1.6136185,1.3618494,0.10661020602802428,0.33690821777272767
SNAPC4,1.612051,0.91862524,0.106950835124939,0.33784086664838553
FLVCR1-AS1,1.6113548,0.81936234,0.10710241524551882,0.3382717094105843
DGCR8,1.6105851,0.98116726,0.10727018219432512,0.3387535471450735
DCAF15,1.6104714,0.77205074,0.10729499607977167,0.3387838740692875
GRIPAP1,1.6096692,0.21790998,0.10747007874134844,0.3392885986968184
CREB5,1.6091415,2.1687999,0.10758540461707787,0.3396045517341519
AGK,1.6087289,0.7271288,0.10767562527293116,0.339841179212696
EDC3,1.608006,0.6446059,0.10783385267878197,0.34029234920863005
RNF138,1.6079197,0.31470212,0.10785277663066391,0.34030385237211747
DAB2,1.6077814,2.4352562,0.1078830604224835,0.3403511904801664
PPP2R5A,1.6075467,0.4367701,0.10793449519611689,0.3404652331827095
TMEM165,1.6069202,0.12562825,0.10807185481365937,0.34080198531284656
PTMS,1.6067137,1.0704777,0.10811719803877522,0.3408967089351133
PWAR6,1.6065085,0.51385504,0.10816224018322486,0.34099045656064647
SEC23A,1.6053802,0.20126684,0.10841015834032569,0.3416314658055019
TMEM51,1.6053737,1.2019974,0.10841158354569602,0.3416314658055019
AP1AR,1.605103,1.0784701,0.10847113870857812,0.3417707840509493
C3orf58,1.6044413,0.9580396,0.10861680935833505,0.3421813571199712
GLUD1,1.6031259,0.33234486,0.10890686671946327,0.3429981112051196
VPS37C,1.602305,1.1332939,0.10908816508209843,0.34352052889489304
SELL,1.6021409,0.75635815,0.10912445338006584,0.34358622422027235
RYK,1.6019479,0.4677345,0.10916712025044385,0.343671981531892
SPATA7,1.6014317,1.21244,0.10928133490919499,0.34397594896058425
CSAD,1.601372,0.21715046,0.10929456251039621,0.34397594896058425
RGS19,1.6011444,0.21862006,0.10934493460138918,0.34408586159603577
ERLIN1,1.600688,1.1808589,0.10944605294975054,0.3443067708121178
LTA,1.6002725,1.9586774,0.10953814445914045,0.34454781690981995
TMEM164,1.5998787,1.5238789,0.10962550439903881,0.34477391407509056
RP11-126L15.4,1.5988216,2.136892,0.10986022707852329,0.3454633400705844
RIT1,1.5981967,0.46949807,0.10999920079568055,0.34579630711025144
AC013461.1,1.598047,0.9249911,0.1100325238772614,0.34579630711025144
ARHGAP26,1.5979966,0.58960056,0.11004374016959828,0.34579630711025144
CD4,1.5973651,1.9856343,0.11018434086312996,0.3461892825567067
SPTY2D1-AS1,1.5968143,1.8977259,0.11030710157121727,0.34652610342675916
CNOT6L,1.5966501,0.25018328,0.11034370996825281,0.3465922228349873
HARBI1,1.5965587,0.7615375,0.11036410564904786,0.34660740624947023
C21orf62,1.5964371,1.6456345,0.11039125097596951,0.34664378020411235
CLYBL,1.5960525,0.503227,0.11047705844504391,0.3468643251686584
SORD,1.594146,1.1650053,0.11090333922606531,0.34810457646309934
NDST1,1.5935779,1.0361117,0.11103060496354461,0.3483567635375446
ZNF143,1.5934058,0.6726575,0.11106917841772247,0.34842870576027224
IGFBP7,1.5931984,1.7270619,0.11111567429062875,0.34852547718281573
ZBTB22,1.5928327,0.6155346,0.11119772529552321,0.3487337278945633
FAM13B,1.5912465,0.43251064,0.11155410236931794,0.34980212896970553
ZNF761,1.5907447,0.5332462,0.11166704283608969,0.35010698832886056
ULK4,1.589862,0.9703432,0.11186592027618812,0.3506811600719969
HSPH1,1.5892781,0.18411987,0.11199763133872269,0.35104464435791877
ALDH1B1,1.5887337,0.63522035,0.11212052021172085,0.35133705850558583
PRC1,1.5887251,1.6858118,0.11212247168579464,0.35133705850558583
UFSP1,1.5878229,0.60081536,0.11232638557354231,0.35192650564752825
ARSK,1.587753,0.9661595,0.11234218359241799,0.35192650564752825
INSIG1,1.5875782,0.2932138,0.1123817677647444,0.35200100034090176
MORC3,1.5871447,0.50414145,0.11247987962758671,0.3522092448959987
CRTC1,1.5868689,0.7811997,0.11254233477389297,0.3523552744474161
FRGCA,1.5860121,0.5568136,0.112736560459794,0.3529137612257191
FAM173B,1.5857738,0.8766995,0.11279063151852867,0.3530334086301558
RPRD1B,1.5854245,0.6773139,0.1128698964206515,0.3532318677781609
RP11-89K11.1,1.5848082,1.0521877,0.11300990200172352,0.35362033538696097
PPP3R1,1.5842812,0.7217502,0.11312973492155977,0.35394558026519185
NUAK1,1.5841048,23.900345,0.11316986529040912,0.3539599031132905
PAPD5,1.5840718,0.58442986,0.11317740122241725,0.3539599031132905
TRIM23,1.582374,0.89223886,0.11356422953013202,0.35505559858571456
DGCR2,1.5816338,0.5351226,0.11373319786239885,0.3555339671563803
RP1-187B23.1,1.5812709,1.4294095,0.11381611066369948,0.35571233998001023
UCKL1,1.5812442,0.26186156,0.11382219939108038,0.35571233998001023
MGA,1.5810686,0.38533416,0.11386235850299066,0.3557837890525613
TATDN2,1.5810045,0.8933687,0.11387700948034434,0.3557837890525613
LEAP2,1.5807655,0.75954664,0.11393167566166011,0.355904658066221
FAM50B,1.5806373,0.6861554,0.11396099314603733,0.3559463189372724
RP11-430B1.2,1.5796646,0.91391104,0.11418370322999533,0.35655738939985654
AF127936.5,1.5794882,1.651293,0.11422412774466219,0.3566181661419766
CLCN7,1.5792887,0.56541824,0.11426984576386369,0.3566727633455241
ARHGAP32,1.5792722,1.5123665,0.11427364249241953,0.3566727633455241
CTA-293F17.1,1.5789524,0.3477754,0.11434695532318205,0.35685158132453887
WBP2NL,1.5788538,0.76595294,0.11436958409673219,0.3568721976164914
GLI3,1.577915,6.9888897,0.11458514685182478,0.35749474377793716
ZCCHC8,1.5775795,0.30530575,0.114662258277756,0.35768522109530243
ZNF32,1.5759515,0.16904904,0.11503697745770512,0.35870342977956965
AP5M1,1.5741615,0.18081966,0.11545009734834129,0.3599412119596312
LPXN,1.5735971,0.21835428,0.11558062301475179,0.3602473014844062
LPCAT1,1.5735193,0.5979751,0.11559861267976773,0.3602529593139033
GPR107,1.5731759,0.67901427,0.1156780933673368,0.36034939490499196
YWHAQ,1.572818,0.14771926,0.11576095227253196,0.36050666806013765
TAF1,1.5720664,0.44651514,0.11593515791919777,0.36094824885858146
PSMA5,1.5717676,0.08792785,0.11600446353760059,0.36111354526526596
HSPBP1,1.5712391,0.22040075,0.11612712235042741,0.36144485691881917
CYBA,1.5706681,3.3731906,0.11625975517022663,0.3617664626074397
KHDRBS2,1.5706545,4.1998606,0.11626293446522937,0.3617664626074397
EHBP1,1.5702462,0.4202159,0.11635784276269749,0.36201120713138163
FBXO38,1.5695392,0.5895075,0.11652236056002739,0.3624724213342863
CEP170,1.5692043,0.6314833,0.11660032731244448,0.36266430529675686
ATAD2,1.5682467,1.2635529,0.11682355522368305,0.36330788124784874
STS,1.5681611,1.6154613,0.11684354459437914,0.3633193171507199
SPATA5L1,1.5679746,1.3601406,0.11688706015676878,0.36340389319817296
CIDEB,1.5673273,0.63581103,0.11703820328219292,0.363823014892433
FGD2,1.5671157,0.27552083,0.11708766490806238,0.3638752002926292
TCTEX1D2,1.5669457,0.53927904,0.11712738067177159,0.36394784454553136
CTC-534A2.2,1.5662876,0.757471,0.11728129492319427,0.3643370078170356
UBL7-AS1,1.5662704,0.6850571,0.11728533857352604,0.3643370078170356
RNF166,1.5656713,0.24692571,0.11742558612455818,0.36467095367432856
FMNL3,1.564934,2.4584491,0.11759837916133506,0.36510575676894563
NPHP3,1.563785,0.39443356,0.11786809111019296,0.3658921245013697
TNKS2,1.5629158,0.32194525,0.1180723871268126,0.3664752339012677
C3orf14,1.5628295,1.5247083,0.11809271341867178,0.36648725177289626
SNX11,1.5624212,0.6879528,0.11818879227600122,0.3667343229818021
BACH2,1.5615472,1.7310002,0.1183947122628938,0.3673162352671229
ANO10,1.5612376,0.61064553,0.11846771676783587,0.3674462408536427
DIP2A,1.5608473,0.56511325,0.11855978668434417,0.3676806083013642
TP53BP1,1.5606853,0.39557594,0.11859802406707003,0.3677289423681159
SAP30,1.5606414,1.0008591,0.11860839231233082,0.3677289423681159
HAUS3,1.5593814,0.45795998,0.11890614474379516,0.36860077409583153
KIAA0430,1.5591711,0.28800008,0.11895588385392765,0.36870364612837886
TMEM260,1.5585606,0.62368935,0.11910042413731692,0.36910028479344087
BCOR,1.5582193,0.66354537,0.11918127665312499,0.3692994678485048
PLEKHO2,1.5575453,1.3700244,0.11934106111451095,0.36974314288545035
F11R,1.556613,0.4668697,0.11956240714474002,0.3703258926901397
C3orf38,1.5565208,0.22641048,0.11958430281683623,0.37034221032249626
AC005307.3,1.5554984,6.937736,0.11982741870514431,0.37104352798827733
ENOX2,1.5537783,0.42643645,0.12023730880618232,0.37220925351495465
STAP2,1.5533456,0.9853931,0.1203405973576279,0.3724772269241865
TUBD1,1.5526414,0.56710696,0.12050882603765259,0.3729461000884585
CWC22,1.5522245,0.32029164,0.12060850826139934,0.37320273749738087
RP11-290L1.2,1.5518811,1.3244745,0.12069067836041125,0.3734051228117016
TFPT,1.5516745,0.23834048,0.12074013933853742,0.3735062671510061
ENTPD1-AS1,1.5515276,0.94103324,0.12077530591476998,0.37356317020409274
SLA,1.5509818,1.6592113,0.12090604410734103,0.3738448929203762
PRICKLE2,1.5509372,3.136524,0.12091674263001798,0.3738448929203762
ASTE1,1.550611,0.5534428,0.12099493334786235,0.37403471900859653
RP11-337C18.8,1.5502301,1.0661815,0.12108629222187069,0.37426519381872414
AOC1,1.5494813,1.8326515,0.12126605868643921,0.37466912784869644
EXOC6,1.5494756,0.34116137,0.12126744231406873,0.37466912784869644
ZNF263,1.5493597,0.47616014,0.1212952904452218,0.3747031905806415
CDPF1,1.5492077,0.63289034,0.12133179463779828,0.37476398030338115
VPS33B,1.5481896,1.0055363,0.12157664641952266,0.3754161438655245
AL592183.1,1.5476598,0.2545821,0.12170424684196691,0.3756624860551301
SLC27A4,1.547651,0.8807353,0.12170632815089263,0.3756624860551301
ARHGAP6,1.5476482,1.7400012,0.1217070219267193,0.3756624860551301
RTKN,1.5468072,0.4723329,0.1219097367853655,0.3762360492476716
DMAP1,1.5466409,0.19653045,0.12194985975521037,0.3763077343208369
HMMR,1.5462327,1.4416432,0.1220483871756199,0.3765595965594379
E4F1,1.5461506,0.45109218,0.1220682044325586,0.3765685758069775
SCOC,1.5455717,0.16534203,0.12220803967550471,0.3769477451450653
GSTZ1,1.5451477,0.2737656,0.12231056059752823,0.3772117302947586
NEK4,1.5442318,0.44232205,0.12253219331867794,0.37784293808485586
WRAP53,1.5433469,0.6760108,0.12274663168112238,0.3783994086413341
MBLAC1,1.5430704,1.3145682,0.1228136928403758,0.37843540068633374
U2AF1,1.543069,0.15344022,0.12281404219215092,0.37843540068633374
AC091729.9,1.5430524,0.30572236,0.12281805979335791,0.37843540068633374
SHARPIN,1.5430186,0.13516778,0.12282626999333303,0.37843540068633374
SEPHS1,1.5426096,0.47580013,0.12292552503463718,0.3786888269842979
SLC11A2,1.539803,0.4161636,0.12360837134207046,0.3805534199007162
RPA1,1.539754,0.3643497,0.12362030971281948,0.3805534199007162
INO80D,1.5397007,0.34208816,0.12363330249187728,0.3805534199007162
RP5-855F16.1,1.539502,4.4346766,0.12368177144829827,0.3806352509883791
KATNA1,1.5394517,0.6385827,0.12369406665711345,0.3806352509883791
POC1A,1.5392443,2.4135575,0.12374466269648837,0.3807383440031614
DUOX1,1.5389693,1.0340996,0.12381179764117468,0.38089228851683476
EXOC8,1.5387843,1.0260556,0.12385698033794562,0.3809786663536891
ITGAL,1.53843,0.39951104,0.12394351384846145,0.3811921960710828
RHOT1,1.5372744,0.31860566,0.12422613106123058,0.3818959935441388
LMBRD2,1.5372564,0.3859113,0.12423053717175832,0.3818959935441388
RP11-392P7.6,1.5372211,1.2495079,0.12423917350206581,0.3818959935441388
MFN2,1.5372139,0.701491,0.12424093607600366,0.3818959935441388
CTC-444N24.13,1.535987,3.1141913,0.12454156366220291,0.38276724816451574
ZNF565,1.5345405,1.609793,0.12489672920290817,0.3838058567241134
NUP205,1.5340286,0.8200241,0.12502261395362474,0.3841396993501288
CTC-444N24.8,1.5329306,0.98593813,0.12529295352565897,0.3848641503071304
TTF2,1.5325987,0.5467124,0.12537476547075557,0.3850623485011223
POLR3C,1.5321234,0.5109256,0.12549196566602996,0.38536840421603535
ZNF232,1.5320543,1.8010876,0.12550902007736364,0.38536840421603535
BAG5,1.5316526,0.28281537,0.12560818460520404,0.3856197237369689
INTS7,1.5308908,1.1079983,0.12579637384426934,0.38609103412338586
ZNF583,1.5306518,0.54374963,0.12585547281455592,0.38617691930657194
BNIP1,1.5306374,0.46685222,0.12585903368412005,0.38617691930657194
GAB3,1.5305604,1.1514075,0.12587808566951203,0.3861821766001434
ZFAND2B,1.5304639,0.14506103,0.1259019483337913,0.38620218912526294
SOWAHC,1.5302501,0.77324575,0.1259548505312355,0.38631126217050515
IRAK1BP1,1.5278171,1.3658347,0.1265579441859469,0.3880007007369023
ELP4,1.5274277,0.5933572,0.12665471187576952,0.3882327321555125
DDX60L,1.5273722,2.7780502,0.1266684894075387,0.3882327321555125
MED1,1.5269128,0.42690483,0.1267826909869108,0.38847583936600144
OCLN,1.5267789,0.8503034,0.12681599994845372,0.38852445211167946
RNASEK,1.5264455,0.15729108,0.12689894377319025,0.3887250962261403
ASF1B,1.5259149,1.3883687,0.12703106023523725,0.3890762932644994
MGEA5,1.5256888,0.14311855,0.1270873811683222,0.38914177079489143
RP11-14N7.2,1.5255038,0.5420052,0.1271334926971328,0.3892294546863559
DHRS4,1.5250753,0.28958192,0.12724029892265087,0.38950291065203446
ZBTB45,1.5249509,0.9623207,0.12727136660330393,0.38954447551949817
NSUN3,1.5244554,0.5460729,0.12739497741009007,0.38986924043074145
PAPOLG,1.5242143,1.0355456,0.1274551996134326,0.3899999534262927
CACTIN,1.5240163,1.3208264,0.12750465230055,0.39009768141348217
CTD-3131K8.2,1.5232761,1.2030936,0.1276896476336203,0.39055637486179967
RP1-198K11.5,1.521525,0.9520721,0.1281281330790519,0.3917899379557555
EFTUD1,1.521093,1.609793,0.12823649188693897,0.3920674514478781
BRPF1,1.520679,1.3084439,0.12834040258185858,0.3923312910658436
PPP1R9B,1.5203573,0.43920806,0.12842122706079645,0.3925244943495429
TSC22D2,1.520219,0.40314248,0.1284559557597617,0.39257677039478217
CEP295,1.5200591,0.88894385,0.12849611991706192,0.39264564122825085
MARVELD2,1.5188236,1.445362,0.1288069073864274,0.39343338565796726
DFNB31,1.5178293,0.39100543,0.12905744638357083,0.3941445911560775
PIGG,1.5173433,0.48840317,0.12918004155250357,0.3943861774229177
AP5B1,1.5173051,0.7089827,0.1291896713724064,0.3943861774229177
GBF1,1.5171913,0.24105278,0.12921838244628012,0.3943951173814012
